|Run	|Time	|PosX	|PosY
11	1.17e+04	1318	1009
11	1.17e+04	1319	1010
11	1.17e+04	1320	1010
11	1.17e+04	1321	1011
11	1.17e+04	1322	1012
11	1.17e+04	1323	1013
11	1.17e+04	1324	1013
11	1.17e+04	1324	1013
11	1.171e+04	1324	1012
11	1.171e+04	1324	1013
11	1.171e+04	1325	1013
11	1.171e+04	1326	1013
11	1.171e+04	1327	1013
11	1.171e+04	1327	1013
11	1.171e+04	1328	1014
11	1.171e+04	1328	1014
11	1.171e+04	1329	1015
11	1.172e+04	1329	1014
11	1.172e+04	1329	1015
11	1.172e+04	1329	1016
11	1.172e+04	1328	1017
11	1.172e+04	1329	1018
11	1.172e+04	1330	1018
11	1.172e+04	1329	1019
11	1.172e+04	1329	1020
11	1.172e+04	1330	1020
11	1.172e+04	1331	1019
11	1.172e+04	1331	1019
11	1.173e+04	1332	1018
11	1.173e+04	1333	1017
11	1.173e+04	1333	1016
11	1.173e+04	1333	1016
11	1.173e+04	1334	1017
11	1.173e+04	1335	1017
11	1.173e+04	1336	1018
11	1.173e+04	1337	1018
11	1.173e+04	1337	1019
11	1.174e+04	1338	1019
11	1.174e+04	1339	1020
11	1.174e+04	1339	1021
11	1.174e+04	1339	1021
11	1.174e+04	1339	1021
11	1.174e+04	1340	1021
11	1.174e+04	1341	1022
11	1.174e+04	1340	1023
11	1.174e+04	1341	1023
11	1.174e+04	1342	1023
11	1.174e+04	1343	1023
11	1.175e+04	1344	1024
11	1.175e+04	1344	1024
11	1.175e+04	1345	1025
11	1.175e+04	1346	1026
11	1.175e+04	1346	1026
11	1.175e+04	1346	1026
11	1.175e+04	1347	1026
11	1.175e+04	1348	1025
11	1.175e+04	1348	1025
11	1.176e+04	1349	1025
11	1.176e+04	1349	1026
11	1.176e+04	1350	1025
11	1.176e+04	1351	1026
11	1.176e+04	1351	1026
11	1.176e+04	1350	1026
11	1.176e+04	1350	1026
11	1.176e+04	1351	1025
11	1.176e+04	1351	1024
11	1.176e+04	1352	1025
11	1.176e+04	1352	1025
11	1.177e+04	1352	1024
11	1.177e+04	1353	1024
11	1.177e+04	1354	1025
11	1.177e+04	1353	1024
11	1.177e+04	1354	1024
11	1.177e+04	1355	1024
11	1.177e+04	1356	1024
11	1.177e+04	1357	1024
11	1.177e+04	1356	1023
11	1.178e+04	1357	1022
11	1.178e+04	1358	1023
11	1.178e+04	1359	1024
11	1.178e+04	1359	1024
11	1.178e+04	1359	1024
11	1.178e+04	1359	1025
11	1.178e+04	1359	1025
11	1.178e+04	1359	1024
11	1.178e+04	1360	1024
11	1.178e+04	1361	1023
11	1.178e+04	1362	1023
11	1.179e+04	1363	1023
11	1.179e+04	1364	1023
11	1.179e+04	1365	1022
11	1.179e+04	1366	1022
11	1.179e+04	1367	1022
11	1.179e+04	1368	1021
11	1.179e+04	1369	1022
11	1.179e+04	1370	1022
11	1.179e+04	1369	1022
11	1.18e+04	1369	1022
11	1.18e+04	1368	1021
11	1.18e+04	1368	1020
11	1.18e+04	1369	1019
11	1.18e+04	1370	1019
11	1.18e+04	1371	1019
11	1.18e+04	1372	1019
11	1.18e+04	1373	1020
11	1.18e+04	1373	1021
11	1.18e+04	1374	1022
11	1.18e+04	1374	1022
11	1.181e+04	1374	1023
11	1.181e+04	1374	1022
11	1.181e+04	1374	1022
11	1.181e+04	1374	1022
11	1.181e+04	1375	1021
11	1.181e+04	1375	1020
11	1.181e+04	1376	1020
11	1.181e+04	1377	1020
11	1.181e+04	1377	1020
11	1.182e+04	1378	1019
11	1.182e+04	1378	1019
11	1.182e+04	1379	1019
11	1.182e+04	1380	1019
11	1.182e+04	1381	1018
11	1.182e+04	1380	1018
11	1.182e+04	1381	1018
11	1.182e+04	1382	1019
11	1.182e+04	1381	1019
11	1.182e+04	1382	1019
11	1.182e+04	1382	1019
11	1.183e+04	1383	1019
11	1.183e+04	1384	1020
11	1.183e+04	1385	1020
11	1.183e+04	1385	1020
11	1.183e+04	1386	1020
11	1.183e+04	1386	1019
11	1.183e+04	1387	1019
11	1.183e+04	1387	1018
11	1.183e+04	1387	1018
11	1.184e+04	1387	1018
11	1.184e+04	1387	1019
11	1.184e+04	1387	1018
11	1.184e+04	1387	1019
11	1.184e+04	1387	1019
11	1.184e+04	1387	1019
11	1.184e+04	1388	1020
11	1.184e+04	1388	1020
11	1.184e+04	1389	1021
11	1.184e+04	1389	1021
11	1.184e+04	1390	1021
11	1.185e+04	1390	1020
11	1.185e+04	1390	1021
11	1.185e+04	1391	1022
11	1.185e+04	1391	1022
11	1.185e+04	1391	1023
11	1.185e+04	1392	1024
11	1.185e+04	1392	1023
11	1.185e+04	1392	1023
11	1.185e+04	1393	1023
11	1.186e+04	1394	1023
11	1.186e+04	1394	1024
11	1.186e+04	1394	1024
11	1.186e+04	1395	1024
11	1.186e+04	1395	1024
11	1.186e+04	1396	1024
11	1.186e+04	1395	1024
11	1.186e+04	1395	1025
11	1.186e+04	1396	1024
11	1.186e+04	1397	1024
11	1.186e+04	1398	1023
11	1.187e+04	1399	1023
11	1.187e+04	1400	1024
11	1.187e+04	1400	1025
11	1.187e+04	1400	1025
11	1.187e+04	1400	1024
11	1.187e+04	1400	1023
11	1.187e+04	1400	1024
11	1.187e+04	1401	1024
11	1.187e+04	1402	1024
11	1.188e+04	1403	1024
11	1.188e+04	1403	1024
11	1.188e+04	1404	1025
11	1.188e+04	1405	1024
11	1.188e+04	1406	1024
11	1.188e+04	1406	1024
11	1.188e+04	1407	1024
11	1.188e+04	1408	1024
11	1.188e+04	1407	1025
11	1.188e+04	1407	1025
11	1.188e+04	1407	1025
11	1.189e+04	1408	1025
11	1.189e+04	1409	1026
11	1.189e+04	1410	1026
11	1.189e+04	1411	1025
11	1.189e+04	1411	1026
11	1.189e+04	1411	1026
11	1.189e+04	1412	1026
11	1.189e+04	1412	1026
11	1.189e+04	1412	1026
11	1.19e+04	1411	1026
11	1.19e+04	1411	1026
11	1.19e+04	1411	1026
11	1.19e+04	1412	1025
11	1.19e+04	1413	1025
11	1.19e+04	1414	1025
11	1.19e+04	1415	1025
11	1.19e+04	1416	1026
11	1.19e+04	1416	1026
11	1.19e+04	1416	1027
11	1.19e+04	1417	1027
11	1.191e+04	1418	1026
11	1.191e+04	1419	1027
11	1.191e+04	1419	1027
11	1.191e+04	1419	1028
11	1.191e+04	1420	1027
11	1.191e+04	1420	1026
11	1.191e+04	1420	1027
11	1.191e+04	1420	1026
11	1.191e+04	1420	1027
11	1.192e+04	1421	1026
11	1.192e+04	1421	1025
11	1.192e+04	1421	1026
11	1.192e+04	1421	1026
11	1.192e+04	1420	1027
11	1.192e+04	1419	1026
11	1.192e+04	1420	1025
11	1.192e+04	1421	1025
11	1.192e+04	1421	1026
11	1.192e+04	1422	1027
11	1.192e+04	1423	1028
11	1.193e+04	1424	1029
11	1.193e+04	1425	1028
11	1.193e+04	1426	1027
11	1.193e+04	1427	1028
11	1.193e+04	1428	1029
11	1.193e+04	1429	1029
11	1.193e+04	1429	1029
11	1.193e+04	1429	1028
11	1.193e+04	1430	1029
11	1.194e+04	1430	1030
11	1.194e+04	1431	1031
11	1.194e+04	1431	1031
11	1.194e+04	1431	1031
11	1.194e+04	1432	1031
11	1.194e+04	1432	1031
11	1.194e+04	1433	1031
11	1.194e+04	1433	1031
11	1.194e+04	1433	1032
11	1.194e+04	1434	1033
11	1.194e+04	1435	1034
11	1.195e+04	1435	1034
11	1.195e+04	1436	1034
11	1.195e+04	1437	1035
11	1.195e+04	1438	1035
11	1.195e+04	1439	1035
11	1.195e+04	1440	1034
11	1.195e+04	1441	1034
11	1.195e+04	1442	1033
11	1.195e+04	1441	1034
11	1.196e+04	1442	1033
11	1.196e+04	1441	1034
11	1.196e+04	1442	1035
11	1.196e+04	1442	1036
11	1.196e+04	1442	1035
11	1.196e+04	1443	1036
11	1.196e+04	1444	1036
11	1.196e+04	1445	1036
11	1.196e+04	1445	1036
11	1.196e+04	1445	1037
11	1.196e+04	1446	1036
11	1.197e+04	1447	1036
11	1.197e+04	1447	1035
11	1.197e+04	1448	1034
11	1.197e+04	1448	1034
11	1.197e+04	1449	1035
11	1.197e+04	1450	1036
11	1.197e+04	1450	1035
11	1.197e+04	1451	1036
11	1.197e+04	1452	1036
11	1.198e+04	1453	1036
11	1.198e+04	1453	1035
11	1.198e+04	1453	1036
11	1.198e+04	1453	1036
11	1.198e+04	1453	1036
11	1.198e+04	1454	1035
11	1.198e+04	1453	1034
11	1.198e+04	1454	1034
11	1.198e+04	1455	1035
11	1.198e+04	1455	1035
11	1.198e+04	1455	1036
11	1.199e+04	1456	1036
11	1.199e+04	1456	1036
11	1.199e+04	1457	1036
11	1.199e+04	1457	1035
11	1.199e+04	1457	1036
11	1.199e+04	1458	1037
11	1.199e+04	1458	1036
11	1.199e+04	1458	1036
11	1.199e+04	1459	1035
11	1.2e+04	1460	1035
11	1.2e+04	1460	1036
11	1.2e+04	1460	1036
11	1.2e+04	1461	1035
11	1.2e+04	1461	1036
11	1.2e+04	1462	1037
12	1.2e+04	1000	1000
12	1.2e+04	1000	1000
12	1.2e+04	1000	999
12	1.2e+04	999	998
12	1.2e+04	1000	999
12	1.201e+04	1000	1000
12	1.201e+04	1001	999
12	1.201e+04	1002	999
12	1.201e+04	1003	998
12	1.201e+04	1004	997
12	1.201e+04	1005	997
12	1.201e+04	1006	997
12	1.201e+04	1005	997
12	1.201e+04	1005	996
12	1.202e+04	1006	995
12	1.202e+04	1007	995
12	1.202e+04	1008	995
12	1.202e+04	1009	994
12	1.202e+04	1010	993
12	1.202e+04	1011	992
12	1.202e+04	1011	991
12	1.202e+04	1011	991
12	1.202e+04	1011	991
12	1.202e+04	1012	991
12	1.202e+04	1012	990
12	1.203e+04	1013	991
12	1.203e+04	1013	991
12	1.203e+04	1014	990
12	1.203e+04	1015	989
12	1.203e+04	1016	989
12	1.203e+04	1017	988
12	1.203e+04	1018	988
12	1.203e+04	1019	989
12	1.203e+04	1020	988
12	1.204e+04	1020	988
12	1.204e+04	1021	989
12	1.204e+04	1022	990
12	1.204e+04	1023	990
12	1.204e+04	1024	991
12	1.204e+04	1025	991
12	1.204e+04	1026	992
12	1.204e+04	1025	993
12	1.204e+04	1026	993
12	1.204e+04	1026	994
12	1.204e+04	1026	993
12	1.205e+04	1027	993
12	1.205e+04	1028	993
12	1.205e+04	1029	992
12	1.205e+04	1030	993
12	1.205e+04	1030	993
12	1.205e+04	1030	993
12	1.205e+04	1031	994
12	1.205e+04	1030	994
12	1.205e+04	1030	994
12	1.206e+04	1030	994
12	1.206e+04	1031	995
12	1.206e+04	1031	994
12	1.206e+04	1032	993
12	1.206e+04	1031	993
12	1.206e+04	1032	993
12	1.206e+04	1033	993
12	1.206e+04	1034	992
12	1.206e+04	1034	993
12	1.206e+04	1035	994
12	1.206e+04	1036	994
12	1.207e+04	1035	994
12	1.207e+04	1036	994
12	1.207e+04	1036	994
12	1.207e+04	1036	994
12	1.207e+04	1036	994
12	1.207e+04	1036	993
12	1.207e+04	1037	994
12	1.207e+04	1038	994
12	1.207e+04	1038	995
12	1.208e+04	1039	996
12	1.208e+04	1039	997
12	1.208e+04	1039	997
12	1.208e+04	1039	997
12	1.208e+04	1040	998
12	1.208e+04	1041	997
12	1.208e+04	1042	998
12	1.208e+04	1042	998
12	1.208e+04	1042	997
12	1.208e+04	1043	997
12	1.208e+04	1043	997
12	1.209e+04	1044	996
12	1.209e+04	1045	996
12	1.209e+04	1045	996
12	1.209e+04	1046	997
12	1.209e+04	1046	997
12	1.209e+04	1046	997
12	1.209e+04	1046	997
12	1.209e+04	1046	997
12	1.209e+04	1047	996
12	1.21e+04	1047	995
12	1.21e+04	1046	995
12	1.21e+04	1046	996
12	1.21e+04	1046	996
12	1.21e+04	1046	996
12	1.21e+04	1047	996
12	1.21e+04	1048	996
12	1.21e+04	1048	995
12	1.21e+04	1048	995
12	1.21e+04	1048	995
12	1.21e+04	1049	996
12	1.211e+04	1049	997
12	1.211e+04	1050	997
12	1.211e+04	1051	997
12	1.211e+04	1052	996
12	1.211e+04	1053	997
12	1.211e+04	1054	997
12	1.211e+04	1054	997
12	1.211e+04	1054	998
12	1.211e+04	1053	998
12	1.212e+04	1054	998
12	1.212e+04	1055	998
12	1.212e+04	1056	998
12	1.212e+04	1057	998
12	1.212e+04	1058	997
12	1.212e+04	1059	996
12	1.212e+04	1058	997
12	1.212e+04	1059	997
12	1.212e+04	1060	997
12	1.212e+04	1059	997
12	1.212e+04	1060	998
12	1.213e+04	1061	998
12	1.213e+04	1062	997
12	1.213e+04	1063	997
12	1.213e+04	1064	996
12	1.213e+04	1065	995
12	1.213e+04	1066	996
12	1.213e+04	1067	996
12	1.213e+04	1068	995
12	1.213e+04	1069	994
12	1.214e+04	1069	993
12	1.214e+04	1069	993
12	1.214e+04	1068	993
12	1.214e+04	1068	993
12	1.214e+04	1067	993
12	1.214e+04	1068	993
12	1.214e+04	1068	992
12	1.214e+04	1069	991
12	1.214e+04	1070	990
12	1.214e+04	1071	989
12	1.214e+04	1071	989
12	1.215e+04	1072	989
12	1.215e+04	1072	989
12	1.215e+04	1073	989
12	1.215e+04	1073	988
12	1.215e+04	1074	988
12	1.215e+04	1075	987
12	1.215e+04	1074	988
12	1.215e+04	1074	987
12	1.215e+04	1074	986
12	1.216e+04	1075	985
12	1.216e+04	1075	984
12	1.216e+04	1076	984
12	1.216e+04	1077	985
12	1.216e+04	1078	985
12	1.216e+04	1079	985
12	1.216e+04	1079	985
12	1.216e+04	1080	984
12	1.216e+04	1080	983
12	1.216e+04	1081	983
12	1.216e+04	1081	984
12	1.217e+04	1082	983
12	1.217e+04	1082	982
12	1.217e+04	1082	982
12	1.217e+04	1083	982
12	1.217e+04	1083	981
12	1.217e+04	1084	982
12	1.217e+04	1084	983
12	1.217e+04	1084	984
12	1.217e+04	1085	984
12	1.218e+04	1086	985
12	1.218e+04	1087	985
12	1.218e+04	1087	986
12	1.218e+04	1088	986
12	1.218e+04	1088	987
12	1.218e+04	1087	988
12	1.218e+04	1088	987
12	1.218e+04	1088	987
12	1.218e+04	1089	988
12	1.218e+04	1090	988
12	1.218e+04	1091	988
12	1.219e+04	1091	987
12	1.219e+04	1091	987
12	1.219e+04	1091	986
12	1.219e+04	1091	987
12	1.219e+04	1092	986
12	1.219e+04	1092	986
12	1.219e+04	1093	986
12	1.219e+04	1094	986
12	1.219e+04	1095	987
12	1.22e+04	1096	986
12	1.22e+04	1097	986
12	1.22e+04	1096	985
12	1.22e+04	1095	985
12	1.22e+04	1096	985
12	1.22e+04	1096	985
12	1.22e+04	1097	985
12	1.22e+04	1098	985
12	1.22e+04	1098	986
12	1.22e+04	1099	987
12	1.22e+04	1099	986
12	1.221e+04	1099	986
12	1.221e+04	1099	986
12	1.221e+04	1098	986
12	1.221e+04	1098	986
12	1.221e+04	1099	985
12	1.221e+04	1100	986
12	1.221e+04	1101	986
12	1.221e+04	1102	987
12	1.221e+04	1103	988
12	1.222e+04	1104	987
12	1.222e+04	1105	986
12	1.222e+04	1105	987
12	1.222e+04	1106	986
12	1.222e+04	1107	986
12	1.222e+04	1107	987
12	1.222e+04	1108	987
12	1.222e+04	1108	988
12	1.222e+04	1109	989
12	1.222e+04	1110	990
12	1.222e+04	1111	990
12	1.223e+04	1111	990
12	1.223e+04	1112	989
12	1.223e+04	1112	990
12	1.223e+04	1113	990
12	1.223e+04	1113	990
12	1.223e+04	1113	990
12	1.223e+04	1113	990
12	1.223e+04	1113	990
12	1.223e+04	1114	991
12	1.224e+04	1113	991
12	1.224e+04	1113	991
12	1.224e+04	1114	992
12	1.224e+04	1114	992
12	1.224e+04	1115	993
12	1.224e+04	1116	993
12	1.224e+04	1116	994
12	1.224e+04	1115	994
12	1.224e+04	1116	995
12	1.224e+04	1116	995
12	1.224e+04	1117	994
12	1.225e+04	1118	995
12	1.225e+04	1119	995
12	1.225e+04	1120	996
12	1.225e+04	1120	996
12	1.225e+04	1120	997
12	1.225e+04	1120	997
12	1.225e+04	1120	997
12	1.225e+04	1119	996
12	1.225e+04	1120	996
12	1.226e+04	1121	996
12	1.226e+04	1121	996
12	1.226e+04	1121	995
12	1.226e+04	1122	996
12	1.226e+04	1123	996
12	1.226e+04	1123	997
12	1.226e+04	1123	996
12	1.226e+04	1124	996
12	1.226e+04	1125	996
12	1.226e+04	1124	996
12	1.226e+04	1124	996
12	1.227e+04	1125	995
12	1.227e+04	1126	994
12	1.227e+04	1127	994
12	1.227e+04	1128	994
12	1.227e+04	1129	995
12	1.227e+04	1129	995
12	1.227e+04	1129	995
12	1.227e+04	1130	995
12	1.227e+04	1130	996
12	1.228e+04	1131	996
12	1.228e+04	1132	996
12	1.228e+04	1132	995
12	1.228e+04	1133	995
12	1.228e+04	1134	996
12	1.228e+04	1134	997
12	1.228e+04	1135	998
12	1.228e+04	1135	999
12	1.228e+04	1136	1000
12	1.228e+04	1137	1001
12	1.228e+04	1138	1002
12	1.229e+04	1139	1002
12	1.229e+04	1140	1001
12	1.229e+04	1141	1000
12	1.229e+04	1142	999
12	1.229e+04	1143	999
12	1.229e+04	1144	999
12	1.229e+04	1144	1000
12	1.229e+04	1144	999
12	1.229e+04	1144	999
12	1.23e+04	1145	999
12	1.23e+04	1146	998
12	1.23e+04	1146	998
12	1.23e+04	1147	998
12	1.23e+04	1148	998
12	1.23e+04	1148	997
12	1.23e+04	1149	997
12	1.23e+04	1150	998
12	1.23e+04	1151	998
12	1.23e+04	1150	998
12	1.23e+04	1149	997
12	1.231e+04	1148	997
12	1.231e+04	1148	996
12	1.231e+04	1149	995
12	1.231e+04	1150	995
12	1.231e+04	1151	995
12	1.231e+04	1152	994
12	1.231e+04	1152	994
12	1.231e+04	1153	995
12	1.231e+04	1154	994
12	1.232e+04	1154	993
12	1.232e+04	1155	992
12	1.232e+04	1155	991
12	1.232e+04	1155	992
12	1.232e+04	1155	992
12	1.232e+04	1155	992
12	1.232e+04	1156	992
12	1.232e+04	1156	991
12	1.232e+04	1156	990
12	1.232e+04	1157	990
12	1.232e+04	1157	990
12	1.233e+04	1157	989
12	1.233e+04	1158	990
12	1.233e+04	1158	989
12	1.233e+04	1159	990
12	1.233e+04	1159	989
12	1.233e+04	1159	988
12	1.233e+04	1159	988
12	1.233e+04	1160	988
12	1.233e+04	1161	989
12	1.234e+04	1162	988
12	1.234e+04	1162	988
12	1.234e+04	1163	987
12	1.234e+04	1164	988
12	1.234e+04	1164	987
12	1.234e+04	1165	987
12	1.234e+04	1166	987
12	1.234e+04	1166	987
12	1.234e+04	1167	988
12	1.234e+04	1168	987
12	1.234e+04	1168	987
12	1.235e+04	1168	987
12	1.235e+04	1169	988
12	1.235e+04	1170	989
12	1.235e+04	1171	989
12	1.235e+04	1171	989
12	1.235e+04	1171	989
12	1.235e+04	1171	989
12	1.235e+04	1170	989
12	1.235e+04	1170	990
12	1.236e+04	1171	990
12	1.236e+04	1171	990
12	1.236e+04	1171	991
12	1.236e+04	1172	991
12	1.236e+04	1173	991
12	1.236e+04	1174	991
12	1.236e+04	1175	990
12	1.236e+04	1175	990
12	1.236e+04	1176	989
12	1.236e+04	1177	990
12	1.236e+04	1177	989
12	1.237e+04	1178	989
12	1.237e+04	1178	989
12	1.237e+04	1179	989
12	1.237e+04	1179	989
12	1.237e+04	1179	989
12	1.237e+04	1179	989
12	1.237e+04	1179	989
12	1.237e+04	1180	988
12	1.237e+04	1180	987
12	1.238e+04	1181	987
12	1.238e+04	1182	986
12	1.238e+04	1182	986
12	1.238e+04	1183	986
12	1.238e+04	1184	987
12	1.238e+04	1185	987
12	1.238e+04	1185	987
12	1.238e+04	1186	987
12	1.238e+04	1187	987
12	1.238e+04	1188	987
12	1.238e+04	1189	987
12	1.239e+04	1189	986
12	1.239e+04	1189	986
12	1.239e+04	1188	986
12	1.239e+04	1189	987
12	1.239e+04	1189	987
